Transaction_ID,Date,Category,Region,Payment_Mode,Segment,Sales,Profit,Discount,Rating,Latitude,Longitude
3132,2024-05-10 11:00:00,Groceries,Europe,Credit Card,Consumer,4457.72,409.04,0.26,3,55.89220015140957,3.4636915672217032
3133,2024-05-10 12:00:00,Toys,Middle East,PayPal,Home Office,1722.03,82.58,0.09,2,21.60175743825525,39.618840919471126
3134,2024-05-10 13:00:00,Groceries,Asia Pacific,Bank Transfer,Consumer,829.22,935.52,0.05,5,22.1279424418804,126.0909936811903
3135,2024-05-10 14:00:00,Toys,Europe,Debit Card,Corporate,4893.29,654.67,0.26,4,44.897027728837884,26.857935134434996
3136,2024-05-10 15:00:00,Books,Latin America,PayPal,Corporate,2733.86,248.55,0.18,1,9.662666060745607,-55.52207170686287
3137,2024-05-10 16:00:00,Toys,Europe,Debit Card,Home Office,2388.51,-30.61,0.09,3,51.23209639400008,8.69211927838409
3138,2024-05-10 17:00:00,Groceries,Europe,PayPal,Consumer,3710.62,762.02,0.18,2,35.264658879819976,37.696068458288806
3139,2024-05-10 18:00:00,Groceries,Europe,Bank Transfer,Corporate,852.66,102.07,0.02,5,54.30861763497329,24.77840631369037
3140,2024-05-10 19:00:00,Toys,Middle East,Debit Card,Home Office,2904.15,1387.07,0.06,3,15.596211135670103,53.97530362389769
3141,2024-05-10 20:00:00,Clothing,Europe,Bank Transfer,Home Office,4451.91,141.01,0.16,3,51.75210607573439,18.44530600360385
3142,2024-05-10 21:00:00,Books,Europe,Debit Card,Home Office,125.11,-48.76,0.16,4,50.590017740678306,35.918307529362316
3143,2024-05-10 22:00:00,Electronics,Middle East,Credit Card,Corporate,3367.97,319.28,0.07,1,15.13380789298904,38.92430405552638
3144,2024-05-10 23:00:00,Furniture,Asia Pacific,Credit Card,Corporate,2761.61,179.93,0.29,2,34.737859843412764,70.65685332028403
3145,2024-05-11 00:00:00,Groceries,North America,Debit Card,Corporate,4754.5,1165.98,0.12,2,47.59090357197711,-128.2220888891749
3146,2024-05-11 01:00:00,Furniture,Middle East,Debit Card,Corporate,1300.91,362.95,0.21,3,30.58675572292829,57.27308027847698
3147,2024-05-11 02:00:00,Electronics,Middle East,Bank Transfer,Consumer,4295.87,292.38,0.08,5,27.250545171131243,51.03602631871135
3148,2024-05-11 03:00:00,Furniture,Europe,Crypto,Corporate,1551.84,1491.69,0.13,3,36.264093298241974,0.5445609323298548
3149,2024-05-11 04:00:00,Electronics,Europe,Debit Card,Home Office,2155.02,140.1,0.25,4,57.48679445280605,31.18580113201743
3150,2024-05-11 05:00:00,Toys,North America,PayPal,Consumer,1074.3,36.0,0.25,1,26.488691876281344,-81.22089333984201
3151,2024-05-11 06:00:00,Clothing,Europe,PayPal,Corporate,4319.32,389.0,0.04,4,45.58711268366554,18.036133382573027
3152,2024-05-11 07:00:00,Groceries,Latin America,PayPal,Consumer,985.09,548.14,0.11,5,-25.66378168110228,-64.05423843456887
3153,2024-05-11 08:00:00,Electronics,Europe,Credit Card,Home Office,4296.47,1116.68,0.06,2,45.872762849283355,23.47441726382226
3154,2024-05-11 09:00:00,Furniture,Europe,Bank Transfer,Corporate,2283.51,1428.71,0.27,5,51.43838258349753,17.443724017984835
3155,2024-05-11 10:00:00,Groceries,Latin America,Credit Card,Consumer,4177.08,1121.88,0.23,4,-28.74216053057237,-73.53995740621178
3156,2024-05-11 11:00:00,Clothing,North America,PayPal,Corporate,1329.8,1062.62,0.17,2,29.006729317353575,-76.73605404736898
3157,2024-05-11 12:00:00,Toys,Latin America,Debit Card,Consumer,672.32,1486.32,0.2,1,6.068387005360968,-47.74006980610233
3158,2024-05-11 13:00:00,Groceries,Middle East,PayPal,Consumer,2779.26,1124.58,0.27,3,18.497587413108068,56.003790597492845
3159,2024-05-11 14:00:00,Electronics,Latin America,Debit Card,Home Office,2552.09,123.25,0.09,1,-22.496224255908373,-57.814772125759646
3160,2024-05-11 15:00:00,Clothing,Asia Pacific,Bank Transfer,Home Office,1789.47,638.45,0.0,3,26.69381774585051,74.12488043644547
3161,2024-05-11 16:00:00,Furniture,Middle East,Crypto,Corporate,3317.48,705.61,0.01,1,26.95858630115526,41.278338014615784
3162,2024-05-11 17:00:00,Clothing,Europe,Debit Card,Corporate,484.76,387.7,0.01,2,47.44641185745132,9.195112881834099
3163,2024-05-11 18:00:00,Clothing,Middle East,Credit Card,Consumer,3113.79,162.84,0.04,2,28.731569834524358,47.229758292481165
3164,2024-05-11 19:00:00,Books,North America,PayPal,Home Office,1066.66,1038.78,0.17,2,32.54075573191601,-75.37847533888872
3165,2024-05-11 20:00:00,Clothing,North America,PayPal,Home Office,653.48,343.99,0.29,3,48.97634056639437,-81.8855410862614
3166,2024-05-11 21:00:00,Clothing,Latin America,PayPal,Consumer,4548.94,899.45,0.13,2,-6.770360160391636,-44.62398056556276
3167,2024-05-11 22:00:00,Groceries,Middle East,Debit Card,Home Office,2304.38,416.14,0.21,5,27.03346579691158,38.72075238009147
3168,2024-05-11 23:00:00,Furniture,Europe,Bank Transfer,Home Office,3819.45,709.98,0.24,3,35.43568441681025,26.29572835052155
3169,2024-05-12 00:00:00,Groceries,North America,Debit Card,Consumer,454.69,439.28,0.24,2,43.81213572367503,-74.4504407762044
3170,2024-05-12 01:00:00,Groceries,Europe,Credit Card,Corporate,296.75,558.81,0.13,2,55.605937908346036,21.979118480547335
3171,2024-05-12 02:00:00,Electronics,Asia Pacific,PayPal,Corporate,2479.31,1071.31,0.16,1,-0.48482822467808795,117.52403860854783
3172,2024-05-12 03:00:00,Groceries,North America,Debit Card,Corporate,1584.6,1314.12,0.1,5,35.867128946854244,-116.07349184408643
3173,2024-05-12 04:00:00,Books,Latin America,PayPal,Consumer,34.49,713.99,0.21,5,1.9651643052848229,-74.01776455927386
3174,2024-05-12 05:00:00,Books,Asia Pacific,Credit Card,Corporate,924.64,876.4,0.11,3,21.516958684355075,118.86031339977369
3175,2024-05-12 06:00:00,Electronics,Middle East,Crypto,Consumer,1101.69,1283.06,0.09,5,21.072277890464832,45.7309785262441
3176,2024-05-12 07:00:00,Toys,Europe,Crypto,Consumer,1449.65,129.16,0.19,2,37.91429332644686,-8.723354114928553
3177,2024-05-12 08:00:00,Furniture,North America,Crypto,Home Office,4388.9,159.52,0.1,3,25.325469818519615,-119.54064483595039
3178,2024-05-12 09:00:00,Furniture,Asia Pacific,PayPal,Home Office,2108.81,474.78,0.12,4,33.34865340370365,111.80869908622348
3179,2024-05-12 10:00:00,Groceries,Asia Pacific,Debit Card,Corporate,3400.37,394.51,0.21,1,-4.14420236307669,142.4396067781313
3180,2024-05-12 11:00:00,Groceries,North America,PayPal,Consumer,101.8,1478.2,0.26,1,39.22221918536746,-128.32686828400395
3181,2024-05-12 12:00:00,Toys,Middle East,Bank Transfer,Corporate,4071.49,802.55,0.13,4,30.254578300826175,46.835878829904566
3182,2024-05-12 13:00:00,Groceries,Middle East,Debit Card,Corporate,1209.24,738.25,0.16,3,25.657263337390127,50.33067139050747
3183,2024-05-12 14:00:00,Furniture,Latin America,Credit Card,Home Office,1552.11,825.95,0.22,4,-26.221984225335298,-42.090392552086826
3184,2024-05-12 15:00:00,Clothing,Middle East,Crypto,Corporate,235.83,1300.25,0.07,5,20.107849222299215,50.54580556400384
3185,2024-05-12 16:00:00,Books,Latin America,Debit Card,Corporate,2054.37,289.68,0.12,2,4.22251865560488,-66.72329859822932
3186,2024-05-12 17:00:00,Clothing,Asia Pacific,Debit Card,Home Office,4264.36,717.55,0.24,4,21.37764799087945,149.1101717411016
3187,2024-05-12 18:00:00,Clothing,North America,Crypto,Corporate,1899.88,333.54,0.27,4,46.29498041129587,-83.24291898537052
3188,2024-05-12 19:00:00,Furniture,Middle East,Credit Card,Corporate,4543.94,1148.92,0.19,5,23.786004023651515,46.281738486589276
3189,2024-05-12 20:00:00,Clothing,Latin America,PayPal,Consumer,4338.56,1143.38,0.12,3,-10.578404260069153,-52.38273524446018
3190,2024-05-12 21:00:00,Toys,Asia Pacific,PayPal,Corporate,319.19,1431.89,0.18,2,-2.783138658160497,138.88224199640058
3191,2024-05-12 22:00:00,Electronics,Middle East,Debit Card,Home Office,1533.31,614.92,0.05,2,15.361580883663493,39.24982849261655
3192,2024-05-12 23:00:00,Groceries,Europe,Crypto,Home Office,4552.98,153.84,0.01,1,47.045358810079314,2.6058469766289143
3193,2024-05-13 00:00:00,Electronics,Asia Pacific,Bank Transfer,Consumer,158.75,1334.26,0.02,2,8.279084924164469,96.6066473549947
3194,2024-05-13 01:00:00,Books,Middle East,Credit Card,Home Office,3831.38,1324.96,0.03,2,20.379294653699386,44.506908900804255
3195,2024-05-13 02:00:00,Groceries,Asia Pacific,PayPal,Home Office,4533.08,275.47,0.07,2,15.264418469146658,108.1087041053965
3196,2024-05-13 03:00:00,Clothing,North America,Credit Card,Home Office,3854.75,342.03,0.14,2,45.29805982786902,-111.51129639536143
3197,2024-05-13 04:00:00,Books,North America,Credit Card,Corporate,3721.63,401.46,0.07,5,32.047761877623444,-99.73307258624331
3198,2024-05-13 05:00:00,Groceries,North America,Credit Card,Consumer,4218.35,622.8,0.18,1,26.198358656403176,-123.29138239214925
3199,2024-05-13 06:00:00,Toys,Europe,Crypto,Consumer,3332.29,1226.47,0.3,4,55.07719969807345,14.685473093364678
3200,2024-05-13 07:00:00,Toys,North America,Crypto,Consumer,2121.25,130.99,0.15,1,26.6633845500728,-103.5770245620574
3201,2024-05-13 08:00:00,Toys,Europe,Crypto,Consumer,323.15,1020.63,0.23,3,44.956609225251796,2.306724090799886
3202,2024-05-13 09:00:00,Toys,North America,Debit Card,Home Office,3941.96,464.48,0.09,4,34.30258113353658,-118.6986758144899
3203,2024-05-13 10:00:00,Clothing,Asia Pacific,Crypto,Corporate,4527.22,213.06,0.29,1,12.452978263417648,102.68224891995783
3204,2024-05-13 11:00:00,Electronics,Middle East,Debit Card,Home Office,2562.82,441.5,0.07,1,27.150007006421774,58.55260544257548
3205,2024-05-13 12:00:00,Groceries,Middle East,PayPal,Home Office,2667.23,753.24,0.18,1,18.709250193711163,45.43602329355214
3206,2024-05-13 13:00:00,Clothing,North America,PayPal,Home Office,2022.4,1374.26,0.29,1,39.05551329324496,-97.18052536837749
3207,2024-05-13 14:00:00,Toys,Middle East,PayPal,Home Office,4285.84,905.23,0.24,1,28.22681260949183,41.69825948046559
3208,2024-05-13 15:00:00,Electronics,North America,PayPal,Consumer,83.87,871.33,0.3,1,40.86376982176982,-117.92979140559814
3209,2024-05-13 16:00:00,Books,North America,PayPal,Consumer,3126.5,73.99,0.11,5,28.136388646270564,-80.10129998645778
3210,2024-05-13 17:00:00,Books,Latin America,Crypto,Corporate,4537.99,27.68,0.02,5,-11.05040369663909,-64.10890695771312
3211,2024-05-13 18:00:00,Books,Latin America,Bank Transfer,Home Office,525.08,107.14,0.07,4,7.1405855966991325,-51.60970445999348
3212,2024-05-13 19:00:00,Toys,Latin America,Crypto,Consumer,4796.23,52.87,0.29,2,-2.9148491030705657,-72.229610915954
3213,2024-05-13 20:00:00,Books,Europe,Bank Transfer,Corporate,4838.71,822.18,0.11,1,40.23145521991535,14.155067793744116
3214,2024-05-13 21:00:00,Furniture,Latin America,Crypto,Home Office,4649.65,624.18,0.04,2,-3.9078492539173695,-64.18909916709933
3215,2024-05-13 22:00:00,Groceries,North America,PayPal,Home Office,2318.11,-92.01,0.18,5,26.60463169494706,-89.01826410075121
3216,2024-05-13 23:00:00,Groceries,Asia Pacific,Credit Card,Consumer,1921.02,461.71,0.15,3,28.687562877623144,145.54419812539408
3217,2024-05-14 00:00:00,Toys,Latin America,Bank Transfer,Home Office,3532.68,103.78,0.02,1,-13.649291015435132,-69.67807778158867
3218,2024-05-14 01:00:00,Furniture,Latin America,Credit Card,Home Office,1600.26,1480.99,0.14,4,7.032320218552201,-51.39444633691123
3219,2024-05-14 02:00:00,Clothing,Asia Pacific,PayPal,Consumer,351.04,636.25,0.19,2,-6.800684870652887,116.40218724784833
3220,2024-05-14 03:00:00,Clothing,North America,Bank Transfer,Corporate,4508.1,581.8,0.07,4,25.71316648540778,-116.40855821774542
3221,2024-05-14 04:00:00,Books,Europe,Credit Card,Corporate,3177.93,930.68,0.04,1,36.7738222297629,0.2445688487147084
3222,2024-05-14 05:00:00,Electronics,Latin America,Crypto,Consumer,1043.7,471.35,0.26,2,-10.403091877656298,-68.04534060611516
3223,2024-05-14 06:00:00,Clothing,Asia Pacific,PayPal,Consumer,101.86,1044.82,0.19,2,-5.599368469796714,108.56482452834317
3224,2024-05-14 07:00:00,Electronics,North America,Crypto,Corporate,3620.34,1347.67,0.05,1,42.71220831386793,-126.81248283804229
3225,2024-05-14 08:00:00,Groceries,Middle East,Crypto,Corporate,4265.47,698.24,0.19,3,32.64804915184702,51.32674585652253
3226,2024-05-14 09:00:00,Electronics,Europe,PayPal,Consumer,2034.18,512.68,0.22,1,47.986036889393425,9.815842849479797
3227,2024-05-14 10:00:00,Groceries,Asia Pacific,Bank Transfer,Consumer,413.68,735.03,0.18,4,9.664386132782791,96.84470245340376
3228,2024-05-14 11:00:00,Furniture,Asia Pacific,Debit Card,Consumer,3246.62,865.68,0.03,5,-4.213532258427978,76.33935099376689
3229,2024-05-14 12:00:00,Furniture,Asia Pacific,Debit Card,Home Office,1491.68,1256.32,0.04,5,5.441514257269596,123.36512354946726
3230,2024-05-14 13:00:00,Toys,Latin America,PayPal,Consumer,728.29,531.17,0.01,5,-18.464225696176616,-47.50940189467339
3231,2024-05-14 14:00:00,Toys,Middle East,Debit Card,Home Office,2556.88,-17.71,0.07,2,22.6058129036248,50.7798396200277
3232,2024-05-14 15:00:00,Books,Europe,Credit Card,Corporate,2414.4,909.17,0.02,2,45.79783605124504,14.891324586385831
3233,2024-05-14 16:00:00,Clothing,North America,Bank Transfer,Corporate,2588.68,1479.01,0.24,1,31.25401424691943,-99.16785529925303
3234,2024-05-14 17:00:00,Books,North America,Crypto,Consumer,4121.42,1266.78,0.0,2,27.76632675858808,-106.7939451352327
3235,2024-05-14 18:00:00,Groceries,Middle East,Crypto,Consumer,2427.88,1113.21,0.17,4,23.966019275684452,52.59989863779232
3236,2024-05-14 19:00:00,Books,Asia Pacific,PayPal,Corporate,4503.7,182.4,0.24,1,10.011058893735118,123.23488045790351
3237,2024-05-14 20:00:00,Electronics,Asia Pacific,Crypto,Corporate,4210.63,1097.79,0.27,4,-1.2691934398417217,72.0180836826382
3238,2024-05-14 21:00:00,Groceries,Asia Pacific,Credit Card,Corporate,3259.07,30.36,0.12,5,15.29737354908315,107.90966260813647
3239,2024-05-14 22:00:00,Toys,Asia Pacific,Credit Card,Corporate,293.69,690.27,0.19,4,23.487624750382828,95.083621003338
3240,2024-05-14 23:00:00,Furniture,Asia Pacific,PayPal,Consumer,4326.07,493.44,0.29,5,-8.50673203903929,127.88556838780391
3241,2024-05-15 00:00:00,Toys,Middle East,Crypto,Home Office,4528.8,1348.46,0.2,2,33.84423189364563,44.856588679855776
3242,2024-05-15 01:00:00,Clothing,Latin America,Debit Card,Corporate,1881.49,155.74,0.27,1,-5.554888777360631,-58.21251150094154
3243,2024-05-15 02:00:00,Groceries,Europe,Debit Card,Corporate,2635.5,1162.22,0.21,3,49.150036463529574,33.36881067234696
3244,2024-05-15 03:00:00,Groceries,Asia Pacific,Bank Transfer,Home Office,1412.29,-22.38,0.02,4,26.816838615149706,131.58291296861117
3245,2024-05-15 04:00:00,Electronics,Latin America,PayPal,Consumer,83.43,1022.81,0.06,1,-26.398499786226182,-74.13170124671885
3246,2024-05-15 05:00:00,Clothing,North America,Bank Transfer,Home Office,2402.46,370.05,0.28,3,41.582615441533655,-97.57253288549406
3247,2024-05-15 06:00:00,Furniture,Middle East,Debit Card,Consumer,655.5,1461.46,0.25,1,30.48556640787124,37.32683299499722
3248,2024-05-15 07:00:00,Groceries,Latin America,Debit Card,Consumer,924.79,974.79,0.13,3,-7.340515153338522,-60.55722411160359
3249,2024-05-15 08:00:00,Groceries,Asia Pacific,Debit Card,Consumer,2408.75,394.25,0.05,1,32.73434382790505,84.97191782717384
3250,2024-05-15 09:00:00,Electronics,Asia Pacific,Bank Transfer,Consumer,4336.52,276.83,0.05,5,7.435656965029402,82.03771686712594
3251,2024-05-15 10:00:00,Books,Asia Pacific,PayPal,Consumer,4224.72,922.89,0.27,3,12.586624974330537,140.5124650095728
3252,2024-05-15 11:00:00,Furniture,Latin America,Credit Card,Corporate,4825.69,336.37,0.05,1,-3.1866608908858893,-50.22804869543811
3253,2024-05-15 12:00:00,Toys,Asia Pacific,Credit Card,Consumer,2418.58,198.89,0.12,3,-5.333156092241323,106.16207477044674
3254,2024-05-15 13:00:00,Clothing,Latin America,Debit Card,Corporate,2764.52,936.27,0.27,5,3.546814254626142,-46.5008156552691
3255,2024-05-15 14:00:00,Groceries,Asia Pacific,PayPal,Consumer,4112.36,1058.86,0.01,3,39.401009705599414,112.08326632751461
3256,2024-05-15 15:00:00,Groceries,North America,PayPal,Corporate,3501.37,280.85,0.19,3,25.05178572963519,-76.05637024540148
3257,2024-05-15 16:00:00,Toys,North America,Crypto,Home Office,922.28,757.4,0.11,1,48.904917881111146,-74.33522778527163
3258,2024-05-15 17:00:00,Furniture,Europe,Crypto,Home Office,1996.89,961.81,0.03,4,54.29778142542253,0.5957475451988863
3259,2024-05-15 18:00:00,Books,Asia Pacific,Bank Transfer,Corporate,4646.5,1407.07,0.17,5,-3.0471462488474508,126.0708802781441
3260,2024-05-15 19:00:00,Groceries,Asia Pacific,Crypto,Consumer,739.17,1185.49,0.15,1,-2.97884956978994,146.2652531946212
3261,2024-05-15 20:00:00,Furniture,Latin America,Bank Transfer,Corporate,1054.69,573.3,0.03,2,-12.166889168664653,-78.76739760050779
3262,2024-05-15 21:00:00,Toys,Latin America,Credit Card,Corporate,2009.29,1251.05,0.08,3,-23.976255978881063,-68.38075282059751
3263,2024-05-15 22:00:00,Electronics,Asia Pacific,Debit Card,Consumer,4699.97,606.71,0.22,2,25.187735096856272,128.9833859838939
3264,2024-05-15 23:00:00,Books,Europe,PayPal,Home Office,577.95,108.2,0.23,1,40.32563007884624,22.427776576303323
3265,2024-05-16 00:00:00,Clothing,Asia Pacific,Credit Card,Corporate,3367.98,445.76,0.18,4,-8.408631580644673,78.22823401207785
3266,2024-05-16 01:00:00,Groceries,Latin America,Credit Card,Home Office,669.29,1187.56,0.03,5,-8.599573002350851,-51.847054404553305
3267,2024-05-16 02:00:00,Furniture,Asia Pacific,Bank Transfer,Home Office,2627.26,1429.29,0.26,1,35.71836286343704,105.02019810295704
3268,2024-05-16 03:00:00,Electronics,Latin America,Debit Card,Home Office,2687.45,1473.73,0.05,4,-25.201877566052275,-42.84093476542018
3269,2024-05-16 04:00:00,Clothing,Asia Pacific,Bank Transfer,Corporate,222.7,922.55,0.22,1,11.87188426472919,109.79784805164435
3270,2024-05-16 05:00:00,Furniture,Middle East,Credit Card,Corporate,4771.05,665.35,0.01,4,32.0885900880634,49.64449234014823
3271,2024-05-16 06:00:00,Furniture,Latin America,PayPal,Consumer,4035.05,159.29,0.1,2,-17.941989808866282,-58.36878249062097
3272,2024-05-16 07:00:00,Clothing,Europe,Crypto,Consumer,1521.24,64.04,0.14,4,50.62152744412695,34.48999448030832
3273,2024-05-16 08:00:00,Electronics,Middle East,Bank Transfer,Corporate,661.82,729.6,0.01,5,19.69668942968447,48.984475765330465
3274,2024-05-16 09:00:00,Toys,Asia Pacific,Credit Card,Consumer,1734.68,1064.45,0.05,2,36.02495192944299,73.63782324248773
3275,2024-05-16 10:00:00,Electronics,Latin America,Crypto,Home Office,4472.44,418.28,0.1,3,-22.217287486559485,-66.14740342473351
3276,2024-05-16 11:00:00,Books,Middle East,Crypto,Home Office,672.09,979.48,0.29,2,28.56936799137718,56.04618180387242
3277,2024-05-16 12:00:00,Groceries,Europe,Credit Card,Corporate,1753.09,813.3,0.23,2,39.97927122096729,2.3352239016227383
3278,2024-05-16 13:00:00,Clothing,Latin America,Debit Card,Home Office,2476.58,1405.2,0.25,3,2.9314174490040585,-74.06625973701608
3279,2024-05-16 14:00:00,Toys,Middle East,Credit Card,Corporate,174.09,235.29,0.2,2,20.223538851567294,53.31733964777899
3280,2024-05-16 15:00:00,Clothing,Middle East,PayPal,Corporate,1347.49,845.69,0.09,2,18.323175899190865,55.700838117122174
3281,2024-05-16 16:00:00,Clothing,Middle East,Crypto,Corporate,2982.21,562.08,0.21,3,24.810331952780132,46.189301889767094
3282,2024-05-16 17:00:00,Electronics,North America,PayPal,Home Office,1626.58,318.52,0.2,3,28.38138003805711,-89.22050284622776
3283,2024-05-16 18:00:00,Groceries,Asia Pacific,Bank Transfer,Corporate,4353.92,471.67,0.18,5,34.20005190904826,125.36863074299747
3284,2024-05-16 19:00:00,Books,Latin America,Crypto,Corporate,4684.46,371.26,0.09,2,-17.324615886125923,-52.048053351642004
3285,2024-05-16 20:00:00,Furniture,Latin America,Debit Card,Consumer,2213.3,744.24,0.08,2,-9.602301631996674,-45.850782466064956
3286,2024-05-16 21:00:00,Furniture,Latin America,Credit Card,Home Office,2664.78,792.89,0.1,2,-11.614116029481238,-70.50789392437977
3287,2024-05-16 22:00:00,Clothing,Middle East,Bank Transfer,Corporate,3157.73,1284.86,0.09,5,17.02512442801568,42.02666904569489
3288,2024-05-16 23:00:00,Groceries,Asia Pacific,PayPal,Consumer,3326.03,1150.09,0.02,2,18.176994291734765,83.60340244737627
3289,2024-05-17 00:00:00,Toys,Europe,Bank Transfer,Corporate,325.66,384.02,0.24,3,35.99402834828902,12.44215260853132
3290,2024-05-17 01:00:00,Electronics,Latin America,Debit Card,Home Office,277.86,1390.12,0.11,3,-16.10271525592117,-63.184374998665575
3291,2024-05-17 02:00:00,Groceries,Asia Pacific,Credit Card,Consumer,4329.28,1289.36,0.21,3,12.706670530740475,131.28563765856026
3292,2024-05-17 03:00:00,Groceries,Asia Pacific,Bank Transfer,Consumer,1107.16,901.38,0.08,3,38.04634276451625,90.98275498500283
3293,2024-05-17 04:00:00,Electronics,North America,PayPal,Corporate,2924.69,-70.19,0.18,4,48.55997198801965,-116.29746278569245
3294,2024-05-17 05:00:00,Clothing,Latin America,Bank Transfer,Corporate,3127.11,234.62,0.01,3,0.1978042638782469,-52.74615805982141
3295,2024-05-17 06:00:00,Groceries,Middle East,Credit Card,Home Office,830.68,1162.91,0.03,5,16.044444329558793,53.123045075812186
3296,2024-05-17 07:00:00,Furniture,Asia Pacific,Bank Transfer,Home Office,3810.37,626.02,0.11,4,35.05613458358178,144.41778373960716
3297,2024-05-17 08:00:00,Electronics,Asia Pacific,PayPal,Corporate,4331.07,101.52,0.08,2,24.259670219758185,132.92704292032727
3298,2024-05-17 09:00:00,Toys,Europe,Credit Card,Consumer,1434.03,553.22,0.11,3,36.78854625046619,-1.937367693083754
3299,2024-05-17 10:00:00,Books,North America,Debit Card,Home Office,4390.42,239.04,0.28,2,31.56199156112605,-98.11969762997975
3300,2024-05-17 11:00:00,Clothing,Asia Pacific,Debit Card,Home Office,414.38,1328.11,0.02,3,9.312237274747812,122.57080286574495
3301,2024-05-17 12:00:00,Electronics,Asia Pacific,Crypto,Consumer,4004.31,1322.81,0.14,3,12.28443934930402,132.00177922805233
3302,2024-05-17 13:00:00,Books,Middle East,Bank Transfer,Corporate,3204.15,519.3,0.06,4,29.271761640071126,53.68203494039264
3303,2024-05-17 14:00:00,Books,Middle East,PayPal,Home Office,2919.72,119.83,0.11,3,31.57697607302208,55.85556037202913
3304,2024-05-17 15:00:00,Toys,Europe,Bank Transfer,Consumer,1158.36,474.13,0.2,3,54.48880951258563,-6.703670888530874
3305,2024-05-17 16:00:00,Groceries,Europe,Credit Card,Home Office,1815.59,105.98,0.29,1,50.58008378690365,-9.010528400912001
3306,2024-05-17 17:00:00,Toys,Europe,Crypto,Consumer,4552.42,386.47,0.21,5,53.59397599087011,-6.947113003706126
3307,2024-05-17 18:00:00,Groceries,Middle East,PayPal,Home Office,2334.05,1133.89,0.27,5,34.66429990193855,50.35195523414915
3308,2024-05-17 19:00:00,Groceries,Middle East,Bank Transfer,Corporate,2975.96,367.11,0.04,2,18.6399619259077,46.70698773912007
3309,2024-05-17 20:00:00,Electronics,North America,PayPal,Consumer,4679.9,770.72,0.05,2,45.66692439298559,-119.20012220510392
3310,2024-05-17 21:00:00,Electronics,Latin America,Credit Card,Home Office,2337.78,90.2,0.26,4,-8.52898118230027,-79.8567692969639
3311,2024-05-17 22:00:00,Clothing,Latin America,Crypto,Home Office,1947.46,456.2,0.18,2,1.5370499550003842,-72.21569595390673
3312,2024-05-17 23:00:00,Groceries,North America,PayPal,Consumer,4467.08,-36.58,0.24,1,34.679454791739055,-98.18537796558391
3313,2024-05-18 00:00:00,Books,Latin America,Credit Card,Consumer,4555.33,777.07,0.07,2,-24.205538195845598,-42.933166126919964
3314,2024-05-18 01:00:00,Furniture,Middle East,Debit Card,Corporate,1779.64,456.2,0.1,3,24.376122775397317,40.7945890623063
3315,2024-05-18 02:00:00,Clothing,Latin America,PayPal,Consumer,2964.03,1295.21,0.02,2,-0.5942891631863532,-44.23146290701757
3316,2024-05-18 03:00:00,Electronics,Middle East,Crypto,Home Office,4819.0,528.08,0.27,2,33.253418298808676,45.778348492042795
3317,2024-05-18 04:00:00,Toys,North America,PayPal,Corporate,286.8,792.44,0.29,3,33.9865318455484,-74.24455494408392
3318,2024-05-18 05:00:00,Clothing,Europe,PayPal,Consumer,208.61,1462.63,0.26,1,36.32095400288557,27.527005336014348
3319,2024-05-18 06:00:00,Clothing,North America,Credit Card,Home Office,2587.74,928.33,0.13,5,29.437720656147572,-102.06992250993498
3320,2024-05-18 07:00:00,Clothing,Latin America,Bank Transfer,Consumer,1463.29,700.76,0.1,1,8.147690061304218,-56.7540749639031
3321,2024-05-18 08:00:00,Clothing,Middle East,Bank Transfer,Home Office,2913.43,57.0,0.14,1,25.468815025171036,36.54501896481225
3322,2024-05-18 09:00:00,Furniture,Latin America,PayPal,Home Office,3624.23,1213.54,0.19,4,-18.906378116008234,-79.8779558830669
3323,2024-05-18 10:00:00,Toys,Latin America,Crypto,Corporate,354.68,927.81,0.13,4,5.000229390328329,-54.205812895651064
3324,2024-05-18 11:00:00,Toys,Europe,Crypto,Corporate,4413.01,73.64,0.13,3,37.95069163152887,8.17363444967297
3325,2024-05-18 12:00:00,Toys,Latin America,Credit Card,Consumer,1391.67,293.07,0.13,4,2.456613647840406,-74.3878720704937
3326,2024-05-18 13:00:00,Groceries,Europe,PayPal,Corporate,1912.92,760.24,0.22,5,40.75663260727928,17.070326156065693
3327,2024-05-18 14:00:00,Books,Middle East,PayPal,Consumer,1691.81,-27.9,0.24,3,17.898932925651863,44.56765847470059
3328,2024-05-18 15:00:00,Toys,Middle East,Bank Transfer,Corporate,4200.78,1049.3,0.26,4,34.642554559151506,48.596283238186075
3329,2024-05-18 16:00:00,Clothing,Europe,Credit Card,Corporate,861.55,264.47,0.07,2,52.53819453118827,23.164052412565944
3330,2024-05-18 17:00:00,Clothing,North America,Debit Card,Consumer,153.08,683.54,0.05,4,30.29290062332833,-79.23319678527014
3331,2024-05-18 18:00:00,Toys,Middle East,Crypto,Corporate,4859.29,286.63,0.1,5,17.441003102736975,58.03987837920493
3332,2024-05-18 19:00:00,Toys,North America,Crypto,Corporate,4903.36,682.7,0.13,4,30.40179695643873,-72.71534281105403
3333,2024-05-18 20:00:00,Clothing,Middle East,PayPal,Corporate,1295.89,203.49,0.21,3,30.95926926293356,39.27458104887738
3334,2024-05-18 21:00:00,Groceries,Middle East,Credit Card,Corporate,56.67,850.27,0.23,2,18.208053811547334,37.113235978166735
